date,ticker,open,high,low,close,volume,ma_10,ma_20,ema_20,momentum,volatility,next_day_return
2025-03-05,^DJUS,1406.2,1426.52,1397.6,1422.48,0,1444.48,1465.85,1454,-28,28.5051,-0.019016
2025-03-06,^DJUS,1422.48,1422.48,1389.1,1395.43,0,1434.8,1461.5,1448.42,-32.2699,32.2342,0.00524566
2025-03-07,^DJUS,1395.43,1405.83,1376.43,1402.75,0,1428.59,1457.27,1444.07,-47.41,34.1568,-0.027995
2025-03-10,^DJUS,1402.75,1402.75,1351.3,1363.48,0,1419.21,1451.76,1436.4,-60.2001,39.7974,-0.00671079
2025-03-11,^DJUS,1363.48,1370.08,1343.52,1354.33,0,1409.67,1445.33,1428.58,-51.87,44.5886,0.0049988
2025-03-12,^DJUS,1354.33,1372.06,1348.22,1361.1,0,1400.73,1439.26,1422.16,-61.38,47.4394,-0.014547
2025-03-13,^DJUS,1361.1,1361.1,1336.91,1341.3,0,1392.09,1432.42,1414.46,-54.13,51.248,0.0218593
2025-03-14,^DJUS,1341.3,1372.06,1341.3,1370.62,0,1384.14,1426.26,1410.28,-32.13,50.8935,0.00725945
2025-03-17,^DJUS,1370.62,1387.42,1368.76,1380.57,0,1379.83,1420.6,1407.45,17.09,49.253,-0.0108361
2025-03-18,^DJUS,1380.57,1380.57,1361.32,1365.61,0,1375.77,1413.99,1403.47,11.28,47.1765,0.0114015
2025-03-19,^DJUS,1365.61,1390.92,1365.61,1381.18,0,1371.64,1408.06,1401.34,20.0801,43.0935,-0.0023893
2025-03-20,^DJUS,1381.18,1389.9,1370.86,1377.88,0,1369.88,1402.34,1399.11,36.58,38.7035,0.000711223
2025-03-21,^DJUS,1377.88,1379.58,1363.05,1378.86,0,1367.49,1398.04,1397.18,8.23999,36.0834,0.0186386
2025-03-24,^DJUS,1378.86,1406.04,1378.86,1404.56,0,1371.6,1395.41,1397.88,23.9901,33.3494,0.00134554
2025-03-25,^DJUS,1404.56,1409.27,1402.45,1406.45,0,1376.81,1393.24,1398.7,40.84,30.9544,-0.0114686
2025-03-26,^DJUS,1406.45,1408.1,1385.95,1390.32,0,1379.73,1390.23,1397.9,9.13989,27.8687,-0.00415005
2025-03-27,^DJUS,1390.32,1394.64,1379.43,1384.55,0,1384.06,1388.08,1396.63,6.67004,26.4496,-0.0198765
2025-03-28,^DJUS,1384.55,1384.55,1354.77,1357.03,0,1382.7,1383.42,1392.86,-21.83,22.9045,0.00472349
2025-03-31,^DJUS,1357.03,1367.45,1333.22,1363.44,0,1380.99,1380.41,1390.06,-41.1201,21.2312,0.00414395
2025-04-01,^DJUS,1363.44,1373.4,1350.29,1369.09,0,1381.34,1378.55,1388.06,-37.36,20.4662,0.00760362
2025-04-02,^DJUS,1369.09,1385.46,1353.92,1379.5,0,1381.17,1376.4,1387.24,-10.8199,17.6773,-0.0502936
2025-04-03,^DJUS,1379.5,1379.5,1308.86,1310.12,0,1374.39,1372.14,1379.9,-74.4301,22.4836,-0.0594831
2025-04-04,^DJUS,1310.12,1310.12,1231.34,1232.19,0,1359.72,1363.61,1365.83,-124.84,37.5557,-0.0026456
2025-04-07,^DJUS,1232.19,1274.53,1173.19,1228.93,0,1342.16,1356.88,1352.79,-134.51,48.1398,-0.0162581
2025-04-08,^DJUS,1228.93,1278.62,1191.62,1208.95,0,1322.41,1349.61,1339.09,-160.14,58.4231,0.0961082
2025-04-09,^DJUS,1208.95,1330.84,1200.26,1325.14,0,1315.89,1347.81,1337.77,-54.36,58.604,-0.035468
2025-04-10,^DJUS,1325.14,1325.14,1241.49,1278.14,0,1305.25,1344.66,1332.09,-31.98,60.6399,0.017854
2025-04-11,^DJUS,1278.14,1305.16,1266.26,1300.96,0,1299.65,1341.17,1329.12,68.77,61.0692,0.00808635
2025-04-14,^DJUS,1300.96,1324.35,1299.41,1311.48,0,1294.45,1337.72,1327.44,82.5499,60.6762,-0.00144113
2025-04-15,^DJUS,1311.48,1322.6,1306.9,1309.59,0,1288.5,1334.92,1325.74,100.64,60.6139,-0.0215564
2025-04-16,^DJUS,1309.59,1309.59,1267.86,1281.36,0,1278.69,1329.93,1321.51,-43.78,60.7137,
2025-01-02,^NYA,19097.1,19254.7,19014.4,19095.4,3621680000,,,19095.4,,,0.00831975
2025-01-03,^NYA,19095.4,19276.7,19095.4,19254.3,3667340000,,,19110.6,,,0.000370352
2025-01-06,^NYA,19254.3,19426.8,19236.5,19261.4,4940120000,,,19124.9,,,-0.0024681
2025-01-07,^NYA,19261.4,19383.5,19157.2,19213.9,4517330000,,,19133.4,,,0.00139792
2025-01-08,^NYA,19213.9,19245.1,19080.2,19240.7,4441740000,,,19143.6,,,-0.0144345
2025-01-10,^NYA,19240.7,19240.7,18941.5,18963,4751930000,,,19126.4,-132.41,,0.00444657
2025-01-13,^NYA,18963,19050.3,18857.2,19047.3,4421200000,,,19118.9,-206.959,,0.00678942
2025-01-14,^NYA,19047.3,19187.1,19026.4,19176.7,4142280000,,,19124.4,-84.7695,,0.0128313
2025-01-15,^NYA,19176.7,19461.6,19176.7,19422.7,4544570000,,,19152.8,208.83,,0.00648313
2025-01-16,^NYA,19422.7,19570.6,19408.5,19548.6,4285810000,19222.4,,19190.5,307.891,,0.00300473
2025-01-17,^NYA,19548.6,19673.7,19548.6,19607.4,4366830000,19273.6,,19230.2,644.359,,0.0145976
2025-01-21,^NYA,19607.4,19897.3,19607.4,19893.6,4702920000,19337.5,,19293.4,846.26,,-0.00331618
2025-01-22,^NYA,19893.6,19927.8,19822,19827.6,4323040000,19394.2,,19344.3,650.969,,0.00762372
2025-01-23,^NYA,19827.6,19978.8,19827.6,19978.8,4432250000,19470.6,,19404.7,556.068,,0.000935563
2025-01-24,^NYA,19978.8,20047.1,19966.4,19997.5,4214250000,19546.3,,19461.1,448.84,,-0.000873646
2025-01-27,^NYA,19997.5,19997.5,19839.4,19980,5198750000,19648,,19510.6,372.631,,-0.000468926
2025-01-28,^NYA,19980,20009.5,19903.2,19970.6,4473640000,19740.3,,19554.4,77.041,,-0.00216118
2025-01-29,^NYA,19970.6,20057.7,19881.7,19927.5,4115310000,19815.4,,19589.9,99.8516,,0.0119809
2025-01-30,^NYA,19927.5,20218.7,19927.5,20166.2,4634620000,19889.8,,19644.8,187.441,,-0.00830103
2025-01-31,^NYA,20166.2,20212.2,19984.1,19998.8,4843770000,19934.8,19578.6,19678.5,1.34961,396.726,-0.00642489
2025-02-03,^NYA,19998.8,19998.8,19639.3,19870.3,4797210000,19961.1,19617.3,19696.8,-109.67,384.711,0.00474473
2025-02-04,^NYA,19870.3,19990.7,19870.3,19964.6,4410160000,19968.2,19652.9,19722.3,-6.02148,382.21,0.00822862
2025-02-05,^NYA,19964.6,20130.2,19964.6,20128.9,4756250000,19998.3,19696.2,19761,201.42,384.663,0.00142529
2025-02-06,^NYA,20128.9,20211,20057,20157.6,4847120000,20016.2,19743.4,19798.8,-8.64062,380.234,-0.00585882
2025-02-07,^NYA,20157.6,20230.8,20034.6,20039.5,4766900000,20020.4,19783.4,19821.7,40.6602,366.351,0.0039123
2025-02-10,^NYA,20039.5,20143.5,20039.5,20117.9,4458760000,20034.2,19841.1,19849.9,247.551,318.077,0.00250176
2025-02-11,^NYA,20117.9,20180.6,20049.4,20168.2,4324880000,20053.9,19897.1,19880.2,203.602,265.211,-0.00525086
2025-02-12,^NYA,20168.2,20168.2,19955.5,20062.3,4627960000,20067.4,19941.4,19897.6,-66.5801,205.879,0.00593045
2025-02-13,^NYA,20062.3,20190.9,20034.3,20181.3,4763800000,20068.9,19979.4,19924.6,23.709,172.448,-0.00251713
2025-02-14,^NYA,20181.3,20239.3,20120.8,20130.5,4335190000,20082.1,20008.5,19944.2,91.0098,142.426,0.0054594
2025-02-18,^NYA,20130.5,20240.6,20130.5,20240.4,4684980000,20119.1,20040.1,19972.4,122.51,116.598,-0.000602331
2025-02-19,^NYA,20240.4,20240.4,20144.3,20228.2,4562330000,20145.5,20056.8,19996.8,59.9883,118.46,-0.00387329
2025-02-20,^NYA,20228.2,20228.2,20044.4,20149.8,4813690000,20147.6,20072.9,20011.3,87.5391,107.003,-0.0133162
2025-02-21,^NYA,20149.8,20149.8,19847.6,19881.5,5434560000,20120,20068.1,19999,-299.76,113.519,-0.00112316
2025-02-24,^NYA,19881.5,19958.8,19796.3,19859.2,4990120000,20101.9,20061.2,19985.7,-271.291,121.944,0.00326557
2025-02-25,^NYA,19859.2,19990.9,19775.6,19924.1,5374690000,20082.6,20058.4,19979.8,-316.34,124.518,0.000441618
2025-02-26,^NYA,19924.1,20080.9,19889.2,19932.8,4869580000,20059,20056.5,19975.3,-295.35,126.195,-0.00625597
2025-02-27,^NYA,19932.8,20043,19803.3,19808.2,5057680000,20033.6,20050.5,19959.4,-341.699,135.12,0.0111085
2025-02-28,^NYA,19808.2,20035.8,19730.9,20028.2,6441140000,20018.3,20043.6,19966,146.66,132.397,-0.010221
2025-03-03,^NYA,20028.2,20161.9,19714.4,19823.5,5613850000,19987.6,20034.8,19952.4,-35.7188,141.042,-0.016542
2025-03-04,^NYA,19823.5,19823.5,19383.4,19495.6,6138110000,19913.1,20016.1,19908.9,-428.49,182.772,0.0132856
2025-03-05,^NYA,19495.6,19794.7,19495.6,19754.6,5285970000,19865.7,20005.6,19894.2,-178.279,191.703,-0.0125657
2025-03-06,^NYA,19754.6,19754.6,19428,19506.3,5165080000,19801.4,19974.5,19857.2,-301.811,219.202,0.00342046
2025-03-07,^NYA,19506.3,19607.9,19291.7,19573.1,5705140000,19770.5,19945.3,19830.2,-455.129,232.092,-0.0189383
2025-03-10,^NYA,19573.1,19573.1,19052.8,19202.4,6409370000,19704.9,19903.4,19770.4,-621.1,283.903,-0.00782455
2025-03-11,^NYA,19202.4,19202.4,18930.1,19052.1,6221240000,19617.7,19850.1,19702,-443.43,336.646,-2.57312e-05
2025-03-12,^NYA,19052.1,19185.9,18912.9,19051.6,5219830000,19529.6,19794.3,19640,-702.93,371.86,-0.00924389
2025-03-13,^NYA,19051.6,19068.2,18818.5,18875.5,5018980000,19436.3,19734.9,19567.2,-630.811,418.592,0.0188509
2025-03-14,^NYA,18875.5,19245.4,18875.5,19231.3,4863180000,19356.6,19687.4,19535.2,-341.711,419.174,0.0136944
2025-03-17,^NYA,19231.3,19551,19231.3,19494.7,5031770000,19323.7,19655.7,19531.4,292.33,407.759,-0.00375132
2025-03-18,^NYA,19494.7,19495.7,19348.4,19421.6,4666270000,19316.3,19614.7,19520.9,369.449,386.511,0.00822488
2025-03-19,^NYA,19421.6,19663.6,19417.8,19581.3,4660090000,19299,19582.4,19526.7,529.68,358.525,-0.00224963
2025-03-20,^NYA,19581.3,19617.7,19446.5,19537.3,4678420000,19302.1,19551.7,19527.7,661.74,332.732,-0.00424669
2025-03-21,^NYA,19537.3,19537.3,19308.7,19454.3,9367460000,19290.2,19530.4,19520.7,222.951,324.047,0.012846
2025-03-24,^NYA,19454.3,19724.2,19454.3,19704.2,4517990000,19340.4,19522.6,19538.2,209.5,317.558,-0.00130792
2025-03-25,^NYA,19704.2,19772.3,19616,19678.4,4467340000,19403,19510.4,19551.5,256.859,305.746,-0.00470613
2025-03-26,^NYA,19678.4,19741.7,19529.4,19585.8,4183140000,19456.5,19493,19554.8,4.50977,289.946,-0.00260951
2025-03-27,^NYA,19585.8,19631.9,19448.8,19534.7,4403460000,19522.4,19479.3,19552.9,-2.54883,280.6,-0.0135359
2025-03-28,^NYA,19534.7,19534.7,19227.1,19270.3,4513330000,19526.3,19441.4,19526,-184,252.328,0.00651565
2025-03-31,^NYA,19270.3,19471.9,19044.6,19395.9,5257250000,19516.4,19420.1,19513.6,-308.352,235.83,0.000124765
2025-04-01,^NYA,19395.9,19463.5,19204.2,19398.3,4434500000,19514.1,19415.2,19502.6,-280.16,235.193,0.00693159
2025-04-02,^NYA,19398.3,19563.2,19258.1,19532.7,4243830000,19509.2,19404.1,19505.5,-53.0898,223.274,-0.0391932
2025-04-03,^NYA,19532.7,19532.7,18758.3,18767.2,7210470000,19432.2,19367.1,19435.2,-767.531,263.085,-0.0612015
2025-04-04,^NYA,18767.2,18767.2,17583.7,17618.6,8853500000,19248.6,19269.4,19262.2,-1651.69,466.737,-0.0102147
2025-04-07,^NYA,17618.6,18021.3,16820.1,17438.6,8691980000,19022.1,19181.2,19088.5,-1957.22,621.151,-0.0143463
2025-04-08,^NYA,17438.6,18002.6,16956.3,17188.5,7408140000,18773.1,19088,18907.5,-2209.82,764.735,0.0703972
2025-04-09,^NYA,17188.5,18484.4,16925.6,18398.5,9489600000,18654.3,19055.4,18859.1,-1134.26,780.162,-0.0276061
2025-04-10,^NYA,18398.5,18398.5,17441,17890.6,6677140000,18489.9,19006.1,18766.8,-876.619,822.076,0.0183941
2025-04-11,^NYA,17890.6,18278.2,17780.6,18219.7,5602550000,18384.8,18955.6,18714.7,601.041,838.452,0.0116687
2025-04-14,^NYA,18219.7,18521.1,18219.7,18432.2,5031440000,18288.5,18902.4,18687.8,993.609,836.149,-0.000119949
2025-04-15,^NYA,18432.2,18604.1,18421.6,18430,4317110000,18191.7,18852.9,18663.3,1241.58,833.138,-0.0100048
2025-04-16,^NYA,18430,18503.2,18124.5,18245.7,4607750000,18063,18786.1,18623.5,-152.83,825.166,
2025-01-02,^XAX,4686.28,4794.74,4686.28,4754.43,0,,,4754.43,,,0.0010726
2025-01-03,^XAX,4754.43,4765.97,4707.46,4759.53,0,,,4754.92,,,0.00556357
2025-01-06,^XAX,4759.53,4838.21,4759.53,4786.01,0,,,4757.88,,,0.0194567
2025-01-07,^XAX,4786.01,4890.69,4786.01,4879.13,0,,,4769.43,,,0.00470575
2025-01-08,^XAX,4879.13,4903.18,4831.85,4902.09,0,,,4782.06,,,0.00260502
2025-01-10,^XAX,4902.09,4966.82,4880.09,4914.86,0,,,4794.71,160.43,,-0.00900738
2025-01-13,^XAX,4914.86,5008.04,4854.96,4870.59,0,,,4801.93,111.06,,0.00848364
2025-01-14,^XAX,4870.59,4915.84,4833.3,4911.91,0,,,4812.41,125.9,,0.0126834
2025-01-15,^XAX,4911.91,4979.3,4911.91,4974.21,0,,,4827.82,95.0801,,0.00323269
2025-01-16,^XAX,4974.21,5000.89,4932.7,4990.29,0,4874.3,,4843.29,88.2002,,-0.00184558
2025-01-17,^XAX,4990.29,5021.33,4955.41,4981.08,0,4896.97,,4856.41,66.2202,,0.0203028
2025-01-21,^XAX,4981.08,5105.38,4976.09,5082.21,0,4929.24,,4877.92,211.62,,0.00327611
2025-01-22,^XAX,5082.21,5154.92,5045.6,5098.86,0,4960.52,,4898.96,186.95,,0.00535611
2025-01-23,^XAX,5098.86,5144.65,5091.3,5126.17,0,4985.23,,4920.6,151.96,,-0.00753391
2025-01-24,^XAX,5126.17,5139.07,5074.39,5087.55,0,5003.77,,4936.5,97.2598,,-0.0107576
2025-01-27,^XAX,5087.55,5087.55,4976.59,5032.82,0,5015.57,,4945.67,51.7397,,0.00298839
2025-01-28,^XAX,5032.82,5054.72,5015.67,5047.86,0,5033.3,,4955.41,-34.3501,,-0.00144815
2025-01-29,^XAX,5047.86,5054.77,4991.93,5040.55,0,5046.16,,4963.51,-58.3101,,0.0138597
2025-01-30,^XAX,5040.55,5145.75,5040.55,5110.41,0,5059.78,,4977.5,-15.7598,,-0.0412804
2025-01-31,^XAX,5110.41,5126.42,4883.68,4899.45,0,5050.7,4962.5,4970.07,-188.1,117.046,-0.00447406
2025-02-03,^XAX,4899.45,4926.36,4812.46,4877.53,0,5040.34,4968.66,4961.26,-155.29,108.449,0.0141363
2025-02-04,^XAX,4877.53,4955.93,4861.24,4946.48,0,5026.77,4978,4959.85,-101.38,96.9197,0.00309307
2025-02-05,^XAX,4946.48,4981.25,4935.74,4961.78,0,5013.06,4986.79,4960.03,-78.77,85.9412,0.00496805
2025-02-06,^XAX,4961.78,4997.01,4942.65,4986.43,0,4999.09,4992.16,4962.55,-123.98,82.1313,0.00681243
2025-02-07,^XAX,4986.43,5045.76,4974.11,5020.4,0,4992.37,4998.07,4968.06,120.95,79.522,0.0117521
2025-02-10,^XAX,5020.4,5104.84,5020.4,5079.4,0,4997.03,5006.3,4978.66,201.87,78.9696,0.0107178
2025-02-11,^XAX,5079.4,5150.51,5071.86,5133.84,0,5005.63,5019.46,4993.44,187.36,77.0756,0.00226344
2025-02-12,^XAX,5133.84,5178.85,5095.22,5145.46,0,5016.12,5031.14,5007.92,183.68,77.6136,-0.000876455
2025-02-13,^XAX,5145.46,5153.33,5106.04,5140.95,0,5019.17,5039.48,5020.59,154.52,80.0923,-0.00782739
2025-02-14,^XAX,5140.95,5204.83,5088.31,5100.71,0,5039.3,5045,5028.22,80.3101,80.3288,0.0144685
2025-02-18,^XAX,5100.71,5190.9,5095.04,5174.51,0,5069,5054.67,5042.15,95.1099,83.7977,0.00142431
2025-02-19,^XAX,5174.51,5184.63,5133.51,5181.88,0,5092.54,5059.65,5055.46,48.04,88.3613,0.0137209
2025-02-20,^XAX,5181.88,5260.52,5181.88,5252.98,0,5121.66,5067.36,5074.27,107.52,98.1399,-0.0351952
2025-02-21,^XAX,5252.98,5252.98,5057.25,5068.1,0,5129.82,5064.45,5073.68,-72.8501,97.1625,-0.00934084
2025-02-24,^XAX,5068.1,5089.82,5017.25,5020.76,0,5129.86,5061.11,5068.64,-79.9502,97.4742,-0.00947258
2025-02-25,^XAX,5020.76,5050.41,4898.26,4973.2,0,5119.24,5058.13,5059.55,-201.31,99.28,-0.00140156
2025-02-26,^XAX,4973.2,4993.9,4930.7,4966.23,0,5102.48,5054.05,5050.66,-215.65,101.38,-0.0157383
2025-02-27,^XAX,4966.23,5000.38,4888.07,4888.07,0,5076.74,5046.43,5035.18,-364.91,107.969,0.00641359
2025-02-28,^XAX,4888.07,4930.93,4844.96,4919.42,0,5054.59,5036.88,5024.15,-148.68,110.43,-0.0196487
2025-03-03,^XAX,4919.42,4977.29,4781.32,4822.76,0,5026.79,5033.04,5004.97,-198,116.612,-0.01151
2025-03-04,^XAX,4822.76,4833.02,4692.59,4767.25,0,4986.06,5027.53,4982.33,-205.95,126.537,-0.00590485
2025-03-05,^XAX,4767.25,4767.25,4662.24,4739.1,0,4941.79,5017.16,4959.17,-227.13,141.178,0.0072777
2025-03-06,^XAX,4739.1,4790.46,4705.4,4773.59,0,4893.85,5007.75,4941.49,-114.48,150.994,0.0382354
2025-03-07,^XAX,4773.59,4968.56,4773.59,4956.11,0,4882.65,5006.24,4942.89,36.6899,151.371,-0.00996945
2025-03-10,^XAX,4956.11,4995.47,4880.61,4906.7,0,4871.24,5000.55,4939.44,83.9404,152.938,-0.0165712
2025-03-11,^XAX,4906.7,4971.47,4816.86,4825.39,0,4856.46,4987.85,4928.58,58.1401,156.55,0.0100676
2025-03-12,^XAX,4825.39,4912.92,4817.48,4873.97,0,4847.24,4974.86,4923.38,134.87,154.567,-0.00182611
2025-03-13,^XAX,4873.97,4934.3,4848.5,4865.07,0,4844.94,4960.84,4917.82,91.48,150.952,0.01534
2025-03-14,^XAX,4865.07,4945.2,4865.07,4939.7,0,4846.96,4950.77,4919.91,-16.4097,144.9,0.0200943
2025-03-17,^XAX,4939.7,5047.81,4939.7,5038.96,0,4868.58,4947.69,4931.25,132.26,142.169,0.00290539
2025-03-18,^XAX,5038.96,5070.65,5017.21,5053.6,0,4897.22,4941.64,4942.9,228.21,134.373,0.0128206
2025-03-19,^XAX,5053.6,5133.94,5045.39,5118.39,0,4935.15,4938.47,4959.61,244.42,129.043,0.00529656
2025-03-20,^XAX,5118.39,5163.5,5050.55,5145.5,0,4972.34,4933.09,4977.32,280.43,116.925,-0.00677872
2025-03-21,^XAX,5145.5,5145.5,5065.95,5110.62,0,4987.79,4935.22,4990.01,170.92,119.859,0.0129143
2025-03-24,^XAX,5110.62,5202.27,5110.62,5176.62,0,5014.78,4943.01,5007.78,137.66,130.323,0.0034269
2025-03-25,^XAX,5176.62,5235.59,5176.62,5194.36,0,5051.68,4954.07,5025.55,140.76,141.889,-0.00361739
2025-03-26,^XAX,5194.36,5222.21,5173.29,5175.57,0,5081.84,4964.54,5039.84,57.1797,150.305,-0.00415989
2025-03-27,^XAX,5175.57,5179.48,5087.77,5154.04,0,5110.74,4977.84,5050.72,8.54004,154.88,-0.0181528
2025-03-28,^XAX,5154.04,5154.04,5059.96,5060.48,0,5122.81,4984.89,5051.65,-50.1401,155.291,0.00900707
2025-03-31,^XAX,5060.48,5116.3,5019.53,5106.06,0,5129.52,4999.05,5056.83,-70.5601,152.622,0.00504102
2025-04-01,^XAX,5106.06,5131.84,5046.58,5131.8,0,5137.34,5017.28,5063.97,-62.5601,145.062,0.00597264
2025-04-02,^XAX,5131.8,5164.81,5083.72,5162.45,0,5141.75,5038.45,5073.35,-13.1196,132.694,-0.0476906
2025-04-03,^XAX,5162.45,5162.45,4892.08,4916.25,0,5118.82,5045.58,5058.39,-237.79,121.029,-0.0627104
2025-04-04,^XAX,4916.25,4916.25,4557.87,4607.95,0,5068.56,5028.17,5015.49,-452.53,154.88,-0.0249482
2025-04-07,^XAX,4607.95,4625.81,4392.65,4492.99,0,5000.2,5007.49,4965.73,-613.07,194.513,-0.0228868
2025-04-08,^XAX,4492.99,4624.82,4349.92,4390.16,0,4919.78,4985.73,4910.91,-741.64,235.901,0.0646969
2025-04-09,^XAX,4390.16,4697.01,4334.81,4674.19,0,4869.64,4975.74,4888.37,-488.26,244.939,-0.0477066
2025-04-10,^XAX,4674.19,4674.19,4395.59,4451.2,0,4799.35,4955.04,4846.73,-465.05,270.889,0.029911
2025-04-11,^XAX,4451.2,4606.89,4444.19,4584.34,0,4751.74,4937.28,4821.74,-23.6104,283.318,0.00304738
2025-04-14,^XAX,4584.34,4671.55,4561.48,4598.31,0,4700.96,4915.24,4800.46,105.32,291.995,-0.0103886
2025-04-15,^XAX,4598.31,4638.7,4531.74,4550.54,0,4642.84,4890.09,4776.66,160.38,300.978,0.0098164
2025-04-16,^XAX,4550.54,4643.08,4550.54,4595.21,0,4586.11,4863.93,4759.38,-78.98,302.822,
